"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"50119","City of Detroit , dba: Detroit Department of Transportation","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Detroit","MI","227","MB","Bus","DO","152","23824","Detroit, MI","1284.83","3776890","206","1033452","","Annual Total",,,"10141746","9031965","1109781","9705286","613223","567912","45311","0","0","0","0","0",,"0","0",,"10229514",,,"52320558","0",,,
"50131","Opportunity Enterprises, Inc., dba: Opportunity Enterprises","Reduced Reporter","Private-Non-Profit Corporation","2023","Valparaiso","IN","15","DR","Demand Response","DO","15","90095","Valparaiso--Shorewood Forest, IN","33.64","51867","590","160105","","Annual Total",,,"0","177710","0","0","0","8492","0",,,"0","0","0",,"0","0",,"39416",,"0","0","0",,,
"50132","Twin Cities Area Transportation Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Benton Harbor","MI","20","DR","Demand Response","DO","16","07138","Benton Harbor--Lincoln--St. Joseph, MI","52.53","61888","14","27000","","Annual Total",,,"0","338826","0","0","0","24731","0",,,"0","0","0",,"0","0",,"72346",,"0","0","0",,,
"50132","Twin Cities Area Transportation Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Benton Harbor","MI","20","MB","Bus","DO","4","07138","Benton Harbor--Lincoln--St. Joseph, MI","52.53","61888","14","27000","","Annual Total",,,"0","164105","0","0","0","13271","0",,,"0","0","0",,"0","0",,"117017",,,"0","0",,,
"50133","City of Chippewa Falls, dba: Chippewa Falls Shared Ride Taxi","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Chippewa Falls","WI","8","DR","Demand Response","PT","8","26038","Eau Claire, WI","62.5","105475","12","14778","","Annual Total",,,"0","155201","0","0","0","13640","0",,,"0","0","0",,"0","0",,"46446",,"8402","0","0",,,
"50141","Detroit Transportation Corporation, dba: Detroit People Mover","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Detroit","MI","4","MG","Monorail/Automated Guideway","DO","4","23824","Detroit, MI","1284.83","3776890","3","92477","Y","Annual Total",,,"209294","208566","728","218364","18204","17982","222",,,"0","109547","109182","365","9525","9412","113","608256",,,"839393","2.9",,,
"50142","Steel Valley Regional Transit Authority, dba: Steel Valley RTA","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Steubenville","OH","11","DR","Demand Response","DO","1","84859","Steubenville--Weirton, OH--WV--PA","46.34","64981","13","25273","","Annual Total",,,"0","18114","0","0","0","1020","0",,,"0","0","0",,"0","0",,"2779",,"0","0","0",,,
"50142","Steel Valley Regional Transit Authority, dba: Steel Valley RTA","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Steubenville","OH","11","MB","Bus","DO","10","84859","Steubenville--Weirton, OH--WV--PA","46.34","64981","13","25273","","Annual Total",,,"0","365920","0","0","0","25219","0",,,"0","0","0",,"0","0",,"161950",,,"0","0",,,
"50145","City of Kokomo","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Kokomo","IN","31","DR","Demand Response","DO","26","45694","Kokomo, IN","32.5","62576","80","62576","","Annual Total",,,"392498","346350","46148","0","33614","26734","6880","0","0","0","0","0",,"0","0",,"83488","75139","0","336475","0",,,
"50145","City of Kokomo","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Kokomo","IN","31","MB","Bus","DO","5","45694","Kokomo, IN","32.5","62576","80","62576","","Annual Total",,,"175858","168128","7730","159464","12437","11997","440","0","0","0","0","0",,"0","0",,"214598",,,"927063","0",,,
"50146","Madison County Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Pontoon Beach","IL","115","DR","Demand Response","PT","14","77770","St. Louis, MO--IL","910.37","2156323","189","232298","","Annual Total",,,"587217","488529","98688","0","30229","26824","3405",,,"0","0","0",,"0","0",,"51370","47761",,"485451","0",,,
"50146","Madison County Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Pontoon Beach","IL","115","MB","Bus","PT","69","77770","St. Louis, MO--IL","910.37","2156323","189","232298","","Annual Total",,,"4116050","3454840","661210","3460901","226350","204034","22316",,,"0","0","0",,"0","0",,"1409243",,,"8359707","0",,,
"50146","Madison County Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Pontoon Beach","IL","115","VP","Vanpool","DO","32","77770","St. Louis, MO--IL","910.37","2156323","189","232298","","Annual Total",,,"564784","564784","0","0","14359","14359","0",,,"0","0","0",,"0","0",,"52282",,,"2380038","0",,,
"50148","Blue Water Area Transportation Commission, dba: Blue Water Area Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Port Huron","MI","213","CB","Commuter Bus","DO","3","71155","Port Huron, MI","52.51","82226","700","160151","","Annual Total",,,"97846","97719","127","98044","3536","3446","90","0","0","0","0","0",,"0","0",,"7877",,,"201100","0",,,
"50148","Blue Water Area Transportation Commission, dba: Blue Water Area Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Port Huron","MI","213","DR","Demand Response","DO","36","71155","Port Huron, MI","52.51","82226","700","160151","","Annual Total",,,"942506","927866","14640","0","60741","59161","1580","0","0","0","0","0",,"0","0",,"207091","351","0","2136959","0",,,
"50148","Blue Water Area Transportation Commission, dba: Blue Water Area Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Port Huron","MI","213","DR","Demand Response","PT","165","71155","Port Huron, MI","52.51","82226","700","160151","","Annual Total",,,"1537623","1078025","459598","0","107104","68021","39083","0","0","0","0","0",,"0","0",,"232767",,,"3892019","0",,,
"50148","Blue Water Area Transportation Commission, dba: Blue Water Area Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Port Huron","MI","213","MB","Bus","DO","9","71155","Port Huron, MI","52.51","82226","700","160151","","Annual Total",,,"408938","400191","8747","402666","33385","32772","613","0","0","0","0","0",,"0","0",,"553368",,,"1823162","0",,,
"50149","Michiana Area Council of Governments","Full Reporter","MPO, COG or Other Planning Agency","2023","South Bend","IN","19","DR","Demand Response","PT","10","26794","Elkhart, IN--MI","94.94","148199","90","176300","","Annual Total",,,"283807","235404","48403","0","19298","15174","4124",,,"0","0","0",,"0","0",,"29532","29532","0","164221","0",,,
"50149","Michiana Area Council of Governments","Full Reporter","MPO, COG or Other Planning Agency","2023","South Bend","IN","19","MB","Bus","PT","9","26794","Elkhart, IN--MI","94.94","148199","90","176300","","Annual Total",,,"652566","612537","40029","622688","37196","35913","1283",,,"0","0","0",,"0","0",,"358226",,,"1972062","0",,,
"50152","City of Onalaska, dba: DriftLink Public Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Onalaska","WI","9","DR","Demand Response","PT","9","45910","La Crosse, WI--MN","42.24","98872","22","35037","","Annual Total",,,"0","478889","0","0","0","31487","0",,,"0","0","0",,"0","0",,"59071",,"0","0","0",,,
"50154","Metropolitan Council","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Minneapolis","MN","710","DR","Demand Response","PT","590","57628","Minneapolis--St. Paul, MN","1014.79","2914866","2975","2849712","","Annual Total",,,"30196758","24894277","5302481","0","1595479","1397092","198387","0","0","0","0","0",,"0","0",,"2211448","1488769","0","24524924","0",,,
"50154","Metropolitan Council","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Minneapolis","MN","710","MB","Bus","PT","67","57628","Minneapolis--St. Paul, MN","1014.79","2914866","2975","2849712","","Annual Total",,,"3795099","3166039","629060","3177900","241808","222886","18922","0","0","0","0","0",,"0","0",,"1566874",,,"6819082","4.51",,,
"50154","Metropolitan Council","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Minneapolis","MN","710","VP","Vanpool","PT","53","57628","Minneapolis--St. Paul, MN","1014.79","2914866","2975","2849712","","Annual Total",,,"976698","976698","0","0","21744","21744","0","0","0","0","0","0",,"0","0",,"94739",,,"2821234","0",,,
"50157","Butler County Regional Transit Authority, dba: BCRTA","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hamilton","OH","35","DR","Demand Response","DO","19","16885","Cincinnati, OH--KY","752.28","1686744","470","394803","","Annual Total",,,"600859","504852","96007","0","36413","27667","8746","0","0","0","0","0",,"0","0",,"47352","24194","0","403600","0",,,
"50157","Butler County Regional Transit Authority, dba: BCRTA","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hamilton","OH","35","MB","Bus","DO","16","16885","Cincinnati, OH--KY","752.28","1686744","470","394803","","Annual Total",,,"539016","527587","11429","590035","40870","39508","1362","0","0","0","0","0",,"0","0",,"444657",,,"1781030","0",,,
"50158","University of Michigan Parking and Transportation Services","Full Reporter","University","2023","Ann Arbor","MI","46","MB","Bus","DO","46","02602","Ann Arbor, MI","143.45","317689","12","66641","","Annual Total",,,"1501014","1203736","297278","1215827","147588","107843","39745","1888","0","0","0","0",,"0","0",,"5308822",,,"10883233","0",,,
"50159","River Valley Metro Mass Transit District","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Bourbonnais","IL","17","CB","Commuter Bus","PT","2","43885","Kankakee, IL","31.66","66530","26","66010","","Annual Total",,,"311739","311739","0","311234","8840","8840","0","0","0","0","0","0",,"0","0",,"27237",,,"1300512","0",,,
"50159","River Valley Metro Mass Transit District","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Bourbonnais","IL","17","DR","Demand Response","PT","3","43885","Kankakee, IL","31.66","66530","26","66010","","Annual Total",,,"130519","114012","16507","0","9156","7296","1860","0","0","0","0","0",,"0","0",,"18512","18512","0","133731","0",,,
"50159","River Valley Metro Mass Transit District","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Bourbonnais","IL","17","MB","Bus","PT","12","43885","Kankakee, IL","31.66","66530","26","66010","Y","Annual Total",,,"897431","845988","51443","857441","62579","58458","4121","0","0","0","0","0",,"0","0",,"503567",,,"3885183","0",,,
"50160","County of Washington, dba: Washington County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","West Bend","WI","35","CB","Commuter Bus","PT","8","57466","Milwaukee, WI","463.68","1306795","436","138139","","Annual Total",,,"276932","123810","153122","128053","8255","4375","3880","0","0","0","0","0",,"0","0",,"18091",,,"563193","0",,,
"50160","County of Washington, dba: Washington County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","West Bend","WI","35","DR","Demand Response","PT","27","57466","Milwaukee, WI","463.68","1306795","436","138139","","Annual Total",,,"1178092","950383","227709","0","58685","50466","8219","0","0","0","0","0",,"0","0",,"74989",,,"734273","0",,,
"50161","Ozaukee County , dba: Ozaukee County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Port Washington","WI","23","CB","Commuter Bus","PT","4","57466","Milwaukee, WI","463.68","1306795","235","91503","Y","Annual Total",,,"99960","50872","49088","50873","3024","1785","1239","0","0","0","0","0",,"0","0",,"7089",,,"50873","0",,,
"50161","Ozaukee County , dba: Ozaukee County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Port Washington","WI","23","DR","Demand Response","PT","19","57466","Milwaukee, WI","463.68","1306795","235","91503","Y","Annual Total",,,"1148769","1148769","0","0","49059","49059","0",,,"0","0","0",,"0","0",,"83919",,,"1148769","0",,,
"50162","City of La Porte, Indiana, dba: TransPorte","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","La Porte","IN","5","DR","Demand Response","DO","5","56656","Michigan City--La Porte, IN--MI","49.16","71367","13","21692","","Annual Total",,,"0","126349","0","0","0","11974","0",,,"0","0","0",,"0","0",,"43834",,"0","0","0",,,
"50163","Licking County, Ohio, dba: Licking County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Newark","OH","20","DR","Demand Response","DO","18","61705","Newark, OH","44.09","81223","683","181359","","Annual Total",,,"957226","767160","190066","0","45515","37043","8472","0","0","0","0","0",,"0","0",,"68426","0","33168","668563","0",,,
"50163","Licking County, Ohio, dba: Licking County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Newark","OH","20","MB","Bus","DO","2","61705","Newark, OH","44.09","81223","683","181359","Y","Annual Total",,,"29258","28095","1163","28670","2275","2100","175",,,"0","0","0",,"0","0",,"5233",,,"23653","0",,,
"50164","City of Sandusky, dba: Sandusky Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Sandusky","OH","14","DR","Demand Response","PT","6","78774","Sandusky--Port Clinton, OH","53.8","61743","255","76755","","Annual Total",,,"0","241624","0","0","0","16311","0",,,"0","0","0",,"0","0",,"25418",,"0","0","0",,,
"50164","City of Sandusky, dba: Sandusky Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Sandusky","OH","14","MB","Bus","PT","8","78774","Sandusky--Port Clinton, OH","53.8","61743","255","76755","","Annual Total",,,"0","534563","0","0","0","37187","0",,,"0","0","0",,"0","0",,"380088",,,"0","0",,,
