"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"19","6230052B","57","38","32","3","23","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","11","0","12","4","0","0","9","0","0","0","10","12","7","12","7","17","2","8","11","10","9","15","4","11","8","10","9","11","8","6","13","6","13","12","7","0","0","0","0","0"
"19","6230052L","57","38","32","3","23","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","6","0","5","5","0","0","5","0","2","0","6","6","6","10","4","8","5","9","5","11","3","11","3","7","5","9","4","5","9","12","1","7","6","9","5","0","0","0","0","0"
"19","6230052M","57","38","32","3","10","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","4","1","0","0","2","0","0","0","5","3","2","2","3","3","2","3","2","3","2","2","3","3","2","3","2","1","4","5","0","2","3","3","2","0","0","0","0","0"
"19","6250002A","50","33","26","3","2742","0","0","0","0","0","0","0","0","0","2360","0","0","0","0","0","0","0","0","0","0","0","1264","322","0","0","0","0","0","1587","0","571","3","1775","12","19","1","490","1226","951","1209","1031","1084","1131","685","1559","992","1261","1390","811","1516","675","1400","813","1093","1133","1628","557","1095","1091","1085","1096","0","0","0","0","0"
"19","6250012A","50","33","26","3","2078","0","0","0","0","0","0","0","0","0","1588","0","0","0","0","0","0","0","0","0","0","0","866","234","0","0","0","0","0","1104","0","331","4","1222","10","14","1","305","579","844","518","957","589","861","372","1119","570","929","675","758","1034","397","557","902","813","670","834","585","597","846","604","818","0","0","0","0","0"
"19","6250017A","50","33","26","3","2526","0","0","0","0","0","0","0","0","0","2207","0","0","0","0","0","0","0","0","0","0","0","1192","322","0","0","0","0","0","1485","0","543","1","1675","6","18","0","460","1156","898","1113","997","1006","1077","697","1404","915","1185","1297","779","1424","631","1387","705","1029","1056","1540","517","1023","1028","979","1074","0","0","0","0","0"
"19","6250020A","50","33","26","3","2409","0","0","0","0","0","0","0","0","0","1878","0","0","0","0","0","0","0","0","0","0","0","981","257","0","0","0","0","0","1284","0","400","0","1434","10","17","3","380","697","1003","657","1104","743","966","451","1315","684","1082","803","874","1239","452","707","1030","886","873","1039","661","730","980","759","927","0","0","0","0","0"
"19","6250023B","50","33","26","3","2409","0","0","0","0","0","0","0","0","0","1845","0","0","0","0","0","0","0","0","0","0","0","1062","252","0","0","0","0","0","1353","0","308","3","1500","12","22","6","272","634","1060","544","1207","672","1039","400","1336","605","1137","832","863","1302","393","662","1070","987","752","973","738","716","976","709","958","0","0","0","0","0"
"19","6250025D","50","33","26","3","1910","0","0","0","0","0","0","0","0","0","1251","0","0","0","0","0","0","0","0","0","0","0","693","181","0","0","0","0","0","882","0","215","8","980","13","12","6","214","430","688","390","766","459","695","263","903","433","723","496","621","837","281","425","727","594","578","629","502","466","651","478","631","0","0","0","0","0"
"19","6250029A","50","33","26","3","2515","0","0","0","0","0","0","0","0","0","2125","0","0","0","0","0","0","0","0","0","0","0","1118","317","0","0","0","0","0","1484","0","455","4","1635","8","19","6","413","1032","940","895","1157","904","1087","605","1424","822","1219","1168","823","1411","569","1151","857","1069","945","1425","551","969","1008","930","1024","0","0","0","0","0"
"19","6250032A","50","33","26","3","2540","0","0","0","0","0","0","0","0","0","2096","0","0","0","0","0","0","0","0","0","0","0","1214","281","0","0","0","0","0","1521","0","380","4","1681","3","17","3","346","811","1084","729","1242","780","1151","466","1509","732","1234","968","935","1437","464","866","1077","1096","872","1235","666","872","1046","791","1104","0","0","0","0","0"
"19","6250034A","50","33","26","3","2351","0","0","0","0","0","0","0","0","0","1823","0","0","0","0","0","0","0","0","0","0","0","1057","210","0","0","0","0","0","1340","0","292","4","1492","6","12","1","275","697","947","546","1158","640","1033","361","1352","579","1122","835","816","1248","393","658","1013","952","749","996","667","740","937","700","953","0","0","0","0","0"
"19","6250036B","50","33","26","3","2135","0","0","0","0","0","0","0","0","0","1713","0","0","0","0","0","0","0","0","0","0","0","971","244","0","0","0","0","0","1199","0","356","6","1332","15","13","3","307","686","873","601","1000","654","922","405","1202","639","972","790","762","1156","402","726","853","846","746","973","572","702","853","704","846","0","0","0","0","0"
"19","6250038A","50","33","26","3","2152","0","0","0","0","0","0","0","0","0","1583","0","0","0","0","0","0","0","0","0","0","0","746","232","0","0","0","0","0","992","0","368","3","1171","10","15","2","361","503","873","504","930","617","792","393","1034","580","854","592","779","919","443","553","863","657","789","787","597","591","806","614","749","0","0","0","0","0"
"19","6250041A","50","33","26","3","2377","0","0","0","0","0","0","0","0","0","1819","0","0","0","0","0","0","0","0","0","0","0","1013","213","0","0","0","0","0","1315","0","311","6","1474","11","18","5","277","665","999","533","1171","644","1036","350","1356","589","1120","756","888","1238","416","555","1126","910","791","951","706","700","946","720","918","0","0","0","0","0"
"19","6250046A","50","33","26","3","2400","0","0","0","0","0","0","0","0","0","1915","0","0","0","0","0","0","0","0","0","0","0","1164","248","0","0","0","0","0","1437","0","292","5","1584","8","9","4","274","687","1071","540","1271","617","1162","376","1424","582","1220","820","913","1343","413","658","1121","1056","755","1031","728","788","976","731","1012","0","0","0","0","0"
"19","6250052A","50","33","26","3","2261","0","0","0","0","0","0","0","0","0","1716","0","0","0","0","0","0","0","0","0","0","0","956","245","0","0","0","0","0","1205","0","338","10","1320","8","19","3","320","653","905","574","1037","665","925","396","1210","608","1012","755","821","1127","435","624","972","911","700","879","689","698","883","718","823","0","0","0","0","0"
"19","6250060A","50","33","26","3","2029","0","0","0","0","0","0","0","0","0","1576","0","0","0","0","0","0","0","0","0","0","0","912","233","0","0","0","0","0","1152","0","268","9","1261","8","11","3","247","546","884","472","1019","536","922","332","1171","531","953","626","823","1063","372","566","908","828","640","783","649","565","889","606","808","0","0","0","0","0"
"19","6250061B","50","33","26","3","1907","0","0","0","0","0","0","0","0","0","1385","0","0","0","0","0","0","0","0","0","0","0","849","182","0","0","0","0","0","1084","0","158","4","1177","5","12","8","157","510","756","394","904","387","896","217","1087","396","900","559","701","973","295","482","811","729","574","689","582","584","679","534","721","0","0","0","0","0"
"19","6250067A","50","33","26","3","2100","0","0","0","0","0","0","0","0","0","1644","0","0","0","0","0","0","0","0","0","0","0","981","201","0","0","0","0","0","1272","0","200","3","1419","11","15","6","168","604","903","444","1108","546","986","268","1279","486","1068","715","767","1188","299","594","933","913","637","931","560","640","860","574","916","0","0","0","0","0"
"19","6250069A","50","33","26","3","2609","0","0","0","0","0","0","0","0","0","2116","0","0","0","0","0","0","0","0","0","0","0","1295","276","0","0","0","0","0","1643","0","296","4","1789","12","15","3","262","890","1071","616","1381","684","1305","347","1678","587","1427","1011","950","1553","401","771","1205","1247","742","1161","787","878","1080","797","1145","0","0","0","0","0"
"19","6250071A","50","33","26","3","2239","0","0","0","0","0","0","0","0","0","1735","0","0","0","0","0","0","0","0","0","0","0","1098","193","0","0","0","0","0","1366","0","205","6","1479","11","9","7","201","612","946","478","1162","504","1099","285","1357","491","1151","732","850","1245","345","570","1035","972","665","914","678","721","866","648","935","0","0","0","0","0"
"19","6250072A","50","33","26","3","2501","0","0","0","0","0","0","0","0","0","2117","0","0","0","0","0","0","0","0","0","0","0","1293","285","0","0","0","0","0","1633","0","331","2","1750","11","17","2","301","842","1109","657","1344","714","1240","412","1598","700","1313","1003","945","1504","439","844","1131","1179","815","1244","701","903","1052","800","1137","0","0","0","0","0"
"19","6250078A","50","33","26","3","2175","0","0","0","0","0","0","0","0","0","1794","0","0","0","0","0","0","0","0","0","0","0","1012","248","0","0","0","0","0","1357","0","273","4","1492","15","14","3","236","787","831","601","1082","617","1032","347","1344","575","1114","880","747","1265","362","717","941","1018","650","1014","606","772","854","671","938","0","0","0","0","0"
"19","6250083B","50","33","26","3","2521","0","0","0","0","0","0","0","0","0","2087","0","0","0","0","0","0","0","0","0","0","0","1248","283","0","0","0","0","0","1563","0","343","3","1700","12","12","8","315","885","1033","660","1315","699","1256","434","1546","654","1333","1039","891","1468","457","831","1124","1148","834","1227","709","913","1011","802","1124","0","0","0","0","0"
"19","6250087A","50","33","26","3","2344","0","0","0","0","0","0","0","0","0","1945","0","0","0","0","0","0","0","0","0","0","0","1189","262","0","0","0","0","0","1489","0","317","3","1602","7","10","4","283","897","912","715","1135","699","1144","426","1436","639","1222","988","819","1398","427","869","961","1097","763","1209","602","848","968","806","1000","0","0","0","0","0"
"19","6250093A","50","33","26","3","2410","0","0","0","0","0","0","0","0","0","1953","0","0","0","0","0","0","0","0","0","0","0","1078","233","0","0","0","0","0","1372","0","389","6","1507","12","18","4","364","780","978","610","1208","668","1123","431","1396","665","1151","852","905","1344","418","759","1030","958","848","1163","602","799","974","739","1021","0","0","0","0","0"
"19","6250094A","50","33","26","3","2339","0","0","0","0","0","0","0","0","0","1896","0","0","0","0","0","0","0","0","0","0","0","996","250","0","0","0","0","0","1331","0","351","2","1502","7","15","3","328","722","986","659","1116","726","1010","425","1347","690","1068","841","883","1296","418","729","1014","898","869","1056","642","761","962","728","965","0","0","0","0","0"
"19","6250098A","50","33","26","3","2284","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","1010","223","0","0","0","0","0","1320","0","271","3","1494","7","16","5","240","677","938","514","1174","608","1057","294","1389","527","1151","809","815","1252","380","670","996","984","684","984","631","725","904","690","925","0","0","0","0","0"
"19","6250109A","50","33","26","3","2264","0","0","0","0","0","0","0","0","0","1886","0","0","0","0","0","0","0","0","0","0","0","1113","216","0","0","0","0","0","1386","0","318","2","1540","8","17","3","280","755","979","600","1190","675","1066","392","1391","628","1150","885","845","1296","436","776","987","1006","776","1110","625","764","974","703","1008","0","0","0","0","0"
"19","6250113B","50","33","26","3","2153","0","0","0","0","0","0","0","0","0","1681","0","0","0","0","0","0","0","0","0","0","0","882","236","0","0","0","0","0","1101","0","393","5","1237","4","14","4","389","665","865","576","987","669","871","448","1120","633","935","724","796","1051","469","662","896","772","801","1014","504","710","835","683","816","0","0","0","0","0"
"19","6250120A","50","33","26","3","2258","0","0","0","0","0","0","0","0","0","1785","0","0","0","0","0","0","0","0","0","0","0","1083","225","0","0","0","0","0","1422","0","217","6","1542","4","14","8","182","612","1019","469","1216","508","1158","257","1442","512","1170","773","846","1296","328","523","1135","1044","630","929","703","693","938","629","990","0","0","0","0","0"
"19","6250121B","50","33","26","3","2296","0","0","0","0","0","0","0","0","0","1700","0","0","0","0","0","0","0","0","0","0","0","924","284","0","0","0","0","0","1175","0","330","5","1327","12","14","2","313","633","904","522","1062","627","931","350","1239","558","1026","680","850","1146","389","549","1013","806","779","891","641","615","916","676","839","0","0","0","0","0"
"19","6250125A","50","33","26","3","2667","0","0","0","0","0","0","0","0","0","2227","0","0","0","0","0","0","0","0","0","0","0","1211","322","0","0","0","0","0","1522","0","516","5","1674","6","20","5","462","985","1059","907","1199","939","1134","588","1509","854","1244","1125","900","1416","617","1097","967","1097","990","1375","649","951","1096","942","1085","0","0","0","0","0"
"19","6250128C","50","33","26","3","69","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","0","0","0","0","35","7","0","0","0","0","0","41","0","15","0","51","0","1","0","9","39","20","34","26","34","26","23","37","27","34","42","11","39","20","41","18","33","25","42","14","32","27","31","25","0","0","0","0","0"
"19","6300002C","36","25","21","1","77","0","0","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","47","0","14","0","51","0","15","0","1","0","51","47","19","59","7","52","13","45","18","51","15","40","25","28","36","55","9","17","49","49","17","37","28","48","18","0","15","0","0","50"
"19","6300003A","36","25","21","1","79","0","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","63","0","13","0","62","1","13","0","2","0","59","58","15","64","9","67","7","61","12","64","9","58","12","18","55","62","9","12","60","66","8","57","15","67","6","0","9","0","0","63"
"19","6300004A","36","25","21","1","317","0","0","0","0","0","0","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0","135","0","0","0","0","120","0","140","0","128","0","161","0","1","0","115","155","109","138","126","162","104","118","155","147","125","157","105","148","115","134","132","105","165","156","109","124","141","142","116","0","148","0","0","117"
